0,23.5,0.0009146,0.0002974,-1.494e-07
0,24,0.0009014,0.0002582,7.266e-09
0,24.5,0.000888,0.0002193,1.142e-07
0,25,0.0008742,0.0001793,-8.398e-08
0,25.5,0.00086,0.0001391,-1.938e-09
0,26,0.0008459,9.842e-05,-6.809e-08
0,26.5,0.0008314,5.753e-05,-1.314e-07
0,27,0.0008165,1.627e-05,-9.257e-09
0,27.5,0.0008016,-2.581e-05,1.972e-07
0,28,0.0007865,-6.858e-05,-6.476e-08
0,28.5,0.0007712,-0.0001126,1.04e-07
0,29,0.0007556,-0.000157,1.466e-07
0,29.5,0.0007396,-0.0002022,-3.528e-07
0,30,0.0007235,-0.0002484,-4.993e-08
0,30.5,0.0007071,-0.0002957,4.225e-07
0,31,0.000691,-0.0003434,-5.275e-07
0,31.5,0.0006737,-0.0003935,-3.998e-08
0,32,0.0006569,-0.0004441,-2.88e-07
0,32.5,0.0006393,-0.0004961,-1.076e-08
0,33,0.000622,-0.0005488,-5.603e-07
0,33.5,0.000604,-0.0006038,-4.251e-07
0,34,0.0005856,-0.0006605,-2.772e-08
0,34.5,0.0005673,-0.000718,-3.363e-07
0,35,0.0005486,-0.0007782,-7.701e-08
0,35.5,0.0005293,-0.0008394,2.184e-07
0,36,0.00051,-0.0009028,-1.044e-06
0,36.5,0.0004904,-0.0009672,7.692e-07
0,37,0.0004703,-0.001034,-1.981e-07
0,37.5,0.0004495,-0.001103,-4.152e-07
0,38,0.0004288,-0.001174,-6.738e-07
0,38.5,0.0004073,-0.001249,-6.404e-07
0,39,0.0003853,-0.001324,9.881e-07
0,39.5,0.0003632,-0.001401,-8.194e-07
0,40,0.0003399,-0.001481,-4.762e-07
0,40.5,0.0003177,-0.001566,2.362e-06
0,41,0.0002942,-0.001669,-9.553e-07
0,41.5,0.0002685,-0.001803,2.368e-06
42,0,-0.00214,0.0002435,7.822e-08
41.5,0,-0.001804,0.000271,1.635e-06
41,0,-0.001666,0.0002946,-1.46e-06
40.5,0,-0.001568,0.0003177,-7.568e-07
40,0,-0.00148,0.0003408,-6.659e-07
39.5,0,-0.001401,0.0003636,-4.674e-07
39,0,-0.001323,0.0003857,6.844e-07
38.5,0,-0.001249,0.0004073,-4.894e-07
38,0,-0.001176,0.0004284,3.176e-07
37.5,0,-0.001105,0.0004493,-8.204e-08
37,0,-0.001034,0.0004701,6.039e-07
36.5,0,-0.000968,0.0004903,-1.619e-07
36,0,-0.0009031,0.00051,5.376e-07
35.5,0,-0.000839,0.0005295,2.185e-07
35,0,-0.0007781,0.0005485,1.568e-07
34.5,0,-0.0007182,0.0005673,3.328e-07
34,0,-0.0006608,0.0005854,1.234e-07
33.5,0,-0.0006034,0.0006043,5.259e-07
33,0,-0.0005491,0.0006219,3.57e-07
32.5,0,-0.0004954,0.0006397,1.175e-07
32,0,-0.0004444,0.0006567,3.257e-07
31.5,0,-0.0003932,0.000674,2.738e-08
31,0,-0.0003442,0.0006905,-2.473e-08
30.5,0,-0.0002954,0.0007075,5.758e-08
30,0,-0.0002487,0.0007236,1.149e-07
29.5,0,-0.0002024,0.0007397,-8.501e-08
29,0,-0.0001577,0.0007553,2.538e-07
28.5,0,-0.0001123,0.0007713,2.499e-07
28,0,-6.906e-05,0.0007865,-2.625e-07
27.5,0,-2.609e-05,0.0008018,-4.481e-07
27,0,1.594e-05,0.0008166,-1.332e-07
26.5,0,5.726e-05,0.0008312,-3.343e-08
26,0,9.812e-05,0.0008457,1.1e-07
25.5,0,0.000139,0.00086,1.344e-07
25,0,0.0001794,0.0008742,-1.583e-07
24.5,0,0.0002192,0.000888,-1.185e-07
24,0,0.0002585,0.0009016,2.703e-07
23.5,0,0.0002974,0.0009147,-1.853e-07
23,0,0.0003364,0.0009276,-6.348e-08
22.5,0,0.0003753,0.0009403,1.46e-07
22,0,0.0004144,0.0009527,-4.256e-08
21.5,0,0.0004536,0.0009647,-7.395e-09
21,0,0.000493,0.0009765,-9.564e-10
20.5,0,0.0005325,0.000988,4.139e-08
20,0,0.0005724,0.0009987,2.208e-07
19.5,0,0.0006134,0.001009,1.228e-08
19,0,0.0006546,0.001019,-4.509e-08
18.5,0,0.0006972,0.001028,-4.193e-08
18,0,0.0007412,0.001037,3.75e-08
17.5,0,0.0007858,0.001045,6.459e-08
17,0,0.000833,0.001052,-3.124e-07
16.5,0,0.0008819,0.001058,-1.589e-07
16,0,0.0009331,0.001062,-5.087e-08
15.5,0,0.0009857,0.001065,-1.754e-07
15,0,0.001041,0.001067,3.016e-07
14.5,0,0.001098,0.001067,-6.103e-08
14,0,0.001156,0.001065,-1.184e-07
13.5,0,0.001215,0.001061,2.309e-07
13,0,0.001271,0.001053,9.376e-07
12.5,0,0.001324,0.001044,8.026e-07
12,0,0.00137,0.001031,3.674e-07
11.5,0,0.001408,0.001015,2.344e-08
11,0,0.001436,0.0009969,-3.593e-07
10.5,0,0.001448,0.0009754,3.981e-07
10,0,0.001445,0.0009521,-8.307e-07
9.5,0,0.001427,0.0009261,3.597e-11
9,0,0.001397,0.0008992,-2.777e-07
8.5,0,0.001353,0.0008711,-1.922e-08
8,0,0.001298,0.0008427,2.413e-07
7.5,0,0.001235,0.0008148,-2.936e-08
7,0,0.001167,0.0007873,-2.86e-07
6.5,0,0.001098,0.0007607,9.238e-08
6,0,0.001028,0.0007355,-1.679e-08
5.5,0,0.0009608,0.0007116,-4.871e-07
5,0,0.0008971,0.0006896,-1.022e-06
4.5,0,0.0008382,0.0006693,-4.408e-08
4,0,0.0007854,0.0006522,-5.232e-07
3.5,0,0.0007383,0.0006364,-5.457e-07
3,0,0.0006975,0.0006227,-6.288e-07
2.5,0,0.0006632,0.0006114,-1.974e-07
2,0,0.0006352,0.0006022,1.827e-08
1.5,0,0.0006139,0.0005954,-3.563e-07
1,0,0.0005988,0.00059,3.571e-07
0.5,0,0.0005891,0.0005869,-1.785e-07
41.997,0.49979,-0.002167,0.0002438,-5.267e-05
41.988,0.9995,-0.002125,0.0002412,-0.0001165
41.973,1.4991,-0.002123,0.0002418,-0.0001626
41.952,1.9984,-0.00212,0.000237,-0.0002276
41.926,2.4975,-0.002143,0.0002349,-0.0002711
41.893,2.9962,-0.002118,0.0002299,-0.0003326
41.854,3.4945,-0.002164,0.0002239,-0.0004163
41.81,3.9924,-0.002104,0.0002247,-0.0004412
41.759,4.4896,-0.00211,0.0002141,-0.0005061
41.703,4.9862,-0.002116,0.0002119,-0.000563
41.641,5.4821,-0.002061,0.0002022,-0.0006139
41.572,5.9772,-0.002129,0.0001981,-0.0006692
41.498,6.4715,-0.002072,0.0001863,-0.0007189
41.418,6.9649,-0.00212,0.0001807,-0.0007906
41.333,7.4572,-0.002061,0.0001646,-0.0008354
41.241,7.9486,-0.002049,0.0001603,-0.0008883
41.143,8.4387,-0.002034,0.0001479,-0.0009305
41.04,8.9277,-0.002051,0.0001353,-0.0009961
40.931,9.4155,-0.00201,0.000123,-0.001043
40.816,9.9019,-0.002012,0.000113,-0.001093
40.695,10.387,-0.002003,9.756e-05,-0.001142
40.569,10.87,-0.001981,8.064e-05,-0.001194
40.437,11.352,-0.00198,7.061e-05,-0.00124
40.299,11.833,-0.001959,4.997e-05,-0.001302
40.155,12.311,-0.001913,3.817e-05,-0.001328
40.006,12.788,-0.001912,2.485e-05,-0.001383
39.851,13.264,-0.001925,3.319e-06,-0.001435
39.69,13.737,-0.001895,-1.441e-05,-0.001485
39.524,14.208,-0.001844,-2.977e-05,-0.001505
39.352,14.677,-0.00186,-4.749e-05,-0.001562
39.174,15.145,-0.001819,-7.169e-05,-0.001608
38.991,15.61,-0.001794,-8.293e-05,-0.001633
38.803,16.073,-0.001818,-0.0001066,-0.001698
38.609,16.533,-0.001749,-0.0001282,-0.001719
38.409,16.992,-0.001778,-0.0001512,-0.001778
38.205,17.447,-0.001747,-0.0001698,-0.001819
37.994,17.901,-0.001672,-0.0001828,-0.001808
37.779,18.352,-0.001658,-0.0002094,-0.001858
37.557,18.8,-0.001658,-0.0002365,-0.00191
37.331,19.246,-0.001647,-0.0002578,-0.001955
37.099,19.688,-0.001603,-0.0002779,-0.001958
36.863,20.128,-0.001622,-0.0003078,-0.002028
36.62,20.566,-0.00157,-0.0003344,-0.002047
36.373,21,-0.00155,-0.0003471,-0.002051
36.121,21.431,-0.001522,-0.0003794,-0.002102
35.863,21.86,-0.001506,-0.0004015,-0.002127
35.6,22.285,-0.001461,-0.0004413,-0.002159
35.333,22.707,-0.001421,-0.00044,-0.00214
35.06,23.126,-0.001412,-0.0004831,-0.002191
34.782,23.541,-0.001395,-0.0005027,-0.00221
34.5,23.954,-0.001355,-0.0005247,-0.00222
34.212,24.362,-0.001356,-0.000568,-0.002275
33.92,24.768,-0.001318,-0.0005898,-0.002284
33.623,25.17,-0.0013,-0.000619,-0.002305
33.321,25.568,-0.001248,-0.00064,-0.002294
33.014,25.963,-0.001245,-0.0006744,-0.002346
32.703,26.354,-0.001204,-0.0006926,-0.00232
32.387,26.741,-0.001178,-0.0007385,-0.002367
32.067,27.124,-0.00115,-0.0007495,-0.002356
31.741,27.504,-0.001138,-0.0007845,-0.002385
31.412,27.88,-0.001092,-0.0008138,-0.00237
31.078,28.252,-0.001076,-0.0008449,-0.002395
30.74,28.62,-0.001043,-0.0008877,-0.002417
30.397,28.983,-0.001023,-0.0008958,-0.002396
30.05,29.343,-0.0009736,-0.0009148,-0.002379
29.698,29.698,-0.0009462,-0.0009447,-0.002377
29.343,30.05,-0.0009205,-0.0009786,-0.002384
28.983,30.397,-0.000898,-0.00102,-0.002403
28.62,30.74,-0.0008768,-0.001043,-0.002411
28.252,31.078,-0.0008385,-0.001059,-0.002371
27.88,31.412,-0.0008152,-0.001099,-0.002383
27.504,31.741,-0.0007914,-0.001137,-0.002399
27.124,32.067,-0.0007554,-0.001156,-0.002357
26.741,32.387,-0.0007097,-0.001163,-0.002319
26.354,32.703,-0.0007037,-0.001219,-0.002355
25.963,33.014,-0.0006667,-0.001223,-0.002308
25.568,33.321,-0.0006314,-0.00124,-0.002284
25.17,33.623,-0.0006155,-0.00128,-0.002279
24.768,33.92,-0.0005945,-0.001333,-0.002297
24.362,34.212,-0.000557,-0.001332,-0.002251
23.954,34.5,-0.0005367,-0.00138,-0.002251
23.541,34.782,-0.0005091,-0.001391,-0.002217
23.126,35.06,-0.000487,-0.001434,-0.002217
22.707,35.333,-0.0004537,-0.00145,-0.002177
22.285,35.6,-0.0004326,-0.001473,-0.002154
21.86,35.863,-0.0004174,-0.00153,-0.002161
21.431,36.121,-0.0003762,-0.001532,-0.002099
21,36.373,-0.0003533,-0.001537,-0.002062
20.566,36.62,-0.000339,-0.001593,-0.002068
20.128,36.863,-0.0003027,-0.001605,-0.002008
19.688,37.099,-0.0002826,-0.001612,-0.001976
19.246,37.331,-0.0002545,-0.001635,-0.001934
18.8,37.557,-0.0002392,-0.001674,-0.001924
18.352,37.779,-0.0002189,-0.001716,-0.001905
17.901,37.994,-0.0001871,-0.001718,-0.001841
17.447,38.205,-0.0001636,-0.001703,-0.001779
16.992,38.409,-0.0001447,-0.001745,-0.001763
16.533,38.609,-0.0001243,-0.001756,-0.001722
16.073,38.803,-0.0001043,-0.00178,-0.001677
15.61,38.991,-8.581e-05,-0.001795,-0.00164
15.145,39.174,-6.235e-05,-0.001804,-0.00158
14.677,39.352,-4.52e-05,-0.001866,-0.001562
14.208,39.524,-2.849e-05,-0.001849,-0.001516
13.737,39.69,-1.242e-05,-0.001884,-0.00147
13.264,39.851,6.034e-06,-0.001899,-0.001427
12.788,40.006,2.508e-05,-0.001911,-0.001375
12.311,40.155,3.679e-05,-0.001961,-0.001359
11.833,40.299,5.752e-05,-0.001927,-0.001273
11.352,40.437,7.029e-05,-0.001972,-0.001244
10.87,40.569,8.148e-05,-0.002004,-0.001204
10.387,40.695,9.953e-05,-0.001997,-0.001137
9.9019,40.816,0.000113,-0.001993,-0.001091
9.4155,40.931,0.0001254,-0.002036,-0.00106
8.9277,41.04,0.0001305,-0.002068,-0.0009973
8.4387,41.143,0.0001458,-0.00203,-0.0009417
7.9486,41.241,0.0001594,-0.002069,-0.0008927
7.4572,41.333,0.0001693,-0.002063,-0.0008381
6.9649,41.418,0.0001774,-0.002075,-0.0007773
6.4715,41.498,0.0001873,-0.002077,-0.0007298
5.9772,41.572,0.0001937,-0.002093,-0.0006677
5.4821,41.641,0.0002002,-0.00209,-0.0006187
4.9862,41.703,0.0002172,-0.002136,-0.0005503
4.4896,41.759,0.0002126,-0.002141,-0.0005259
3.9924,41.81,0.0002221,-0.002168,-0.0004519
3.4945,41.854,0.0002272,-0.002126,-0.0004053
2.9962,41.893,0.0002309,-0.002126,-0.0003271
2.4975,41.926,0.0002331,-0.002141,-0.0002697
1.9984,41.952,0.0002401,-0.00211,-0.0002182
1.4991,41.973,0.0002434,-0.002144,-0.0001774
0.9995,41.988,0.0002432,-0.002141,-0.0001153
0.49979,41.997,0.0002407,-0.002083,-4.164e-05
21.126,0.49725,0.0004827,0.0009732,-2.322e-05
21.078,0.98215,0.0004861,0.0009733,-4.561e-05
20.956,1.3895,0.0004947,0.0009746,-6.4e-05
21.003,1.9172,0.0004898,0.0009702,-8.859e-05
21.224,2.3754,0.0004707,0.0009618,-0.000111
21.224,2.9066,0.0004695,0.0009573,-0.0001361
21.028,3.3679,0.0004821,0.0009574,-0.0001563
21.091,3.8197,0.0004747,0.0009504,-0.0001778
21.18,4.4175,0.0004648,0.00094,-0.0002072
21.01,4.8936,0.0004741,0.0009365,-0.0002275
21.083,5.318,0.0004663,0.0009278,-0.0002485
21.115,5.806,0.0004597,0.0009177,-0.0002725
21.124,6.3045,0.0004553,0.0009075,-0.0002962
21.126,6.8042,0.0004509,0.0008964,-0.0003203
21.126,7.3039,0.0004467,0.0008847,-0.0003438
21.126,7.8037,0.0004421,0.0008721,-0.0003677
21.126,8.3035,0.0004371,0.0008585,-0.0003914
21.126,8.8033,0.0004317,0.0008438,-0.0004155
21.126,9.3031,0.000427,0.0008288,-0.0004392
21.126,9.8029,0.0004214,0.0008126,-0.0004633
21.126,10.303,0.0004158,0.000796,-0.0004867
21.126,10.803,0.00041,0.0007783,-0.0005099
21.126,11.302,0.000404,0.0007598,-0.0005332
21.126,11.802,0.0003977,0.0007405,-0.0005565
21.126,12.302,0.0003916,0.0007205,-0.0005796
21.126,12.802,0.0003851,0.0006998,-0.0006026
21.126,13.301,0.0003785,0.0006781,-0.0006255
21.126,13.801,0.0003716,0.0006559,-0.0006479
21.126,14.301,0.0003652,0.0006333,-0.0006695
21.126,14.801,0.0003575,0.0006089,-0.0006926
21.126,15.301,0.0003503,0.0005849,-0.0007144
21.126,15.8,0.0003428,0.0005598,-0.0007358
21.126,16.3,0.0003348,0.0005335,-0.0007578
21.126,16.8,0.0003271,0.0005067,-0.0007796
21.126,17.3,0.0003184,0.0004793,-0.0008014
21.126,17.8,0.0003099,0.0004514,-0.0008224
21.126,18.299,0.0003009,0.0004225,-0.000844
21.126,18.799,0.0002919,0.0003934,-0.0008649
21.126,19.299,0.0002822,0.0003627,-0.0008865
21.126,19.799,0.000272,0.0003314,-0.000908
21.126,20.299,0.0002624,0.0002998,-0.0009292
21.126,20.798,0.0002522,0.000267,-0.0009505
21.126,21.298,0.0002412,0.0002333,-0.0009724
21.126,21.798,0.0002305,0.0001992,-0.0009935
21.126,22.298,0.000219,0.0001641,-0.001015
21.126,22.798,0.0002072,0.0001279,-0.001037
21.126,23.297,0.0001947,9.105e-05,-0.001059
21.126,23.797,0.0001831,5.396e-05,-0.001081
21.126,24.297,0.0001704,1.559e-05,-0.001103
21.126,24.797,0.0001568,-2.399e-05,-0.001126
21.126,25.297,0.0001433,-6.507e-05,-0.00115
21.126,25.796,0.0001291,-0.0001062,-0.001173
21.126,26.296,0.000115,-0.0001488,-0.001196
21.126,26.796,0.0001002,-0.0001925,-0.001221
21.126,27.296,8.52e-05,-0.0002375,-0.001245
21.126,27.796,6.848e-05,-0.0002848,-0.001272
21.126,28.295,5.273e-05,-0.0003313,-0.001296
21.126,28.795,3.586e-05,-0.0003803,-0.001323
21.126,29.295,1.856e-05,-0.0004306,-0.00135
21.126,29.795,1.029e-06,-0.0004817,-0.001377
21.126,30.295,-1.759e-05,-0.0005353,-0.001406
21.126,30.794,-3.638e-05,-0.0005892,-0.001435
21.126,31.294,-5.514e-05,-0.0006454,-0.001465
21.126,31.794,-7.574e-05,-0.0007042,-0.001495
21.126,32.294,-9.765e-05,-0.0007651,-0.001529
21.126,32.793,-0.0001172,-0.0008223,-0.001558
21.126,33.293,-0.0001381,-0.000886,-0.00159
21.126,33.793,-0.0001594,-0.0009497,-0.001622
21.126,34.293,-0.0001831,-0.001019,-0.001659
21.126,34.793,-0.0002076,-0.00109,-0.001699
21.126,35.294,-0.0002367,-0.001175,-0.001751
21.126,35.802,-0.0002739,-0.001286,-0.001829
21.623,0.50007,0.0004438,0.0009616,-2.398e-05
21.575,1.0028,0.000447,0.0009614,-4.779e-05
21.389,1.4747,0.0004612,0.0009641,-6.974e-05
21.559,1.9847,0.0004464,0.0009569,-9.501e-05
21.663,2.4888,0.000436,0.0009504,-0.0001194
21.806,3.0116,0.0004236,0.0009423,-0.0001461
21.479,3.4466,0.0004474,0.0009459,-0.0001641
21.622,3.9848,0.000433,0.0009353,-0.0001918
21.783,4.5272,0.0004176,0.0009237,-0.0002199
21.462,4.9516,0.0004398,0.0009248,-0.0002364
21.581,5.4623,0.0004277,0.0009131,-0.0002627
21.613,5.9745,0.000421,0.0009026,-0.0002884
21.621,6.478,0.0004169,0.000892,-0.0003124
21.623,6.9789,0.0004128,0.0008807,-0.0003368
21.623,7.4794,0.0004084,0.0008682,-0.0003612
21.623,7.9797,0.000404,0.0008552,-0.0003854
21.623,8.48,0.0003993,0.0008414,-0.00041
21.623,8.9803,0.0003945,0.0008267,-0.0004343
21.623,9.4806,0.0003891,0.0008113,-0.0004586
21.623,9.9809,0.0003842,0.0007952,-0.0004821
21.623,10.481,0.0003782,0.0007778,-0.0005063
21.623,10.982,0.0003732,0.0007603,-0.0005299
21.623,11.482,0.0003672,0.0007416,-0.0005536
21.623,11.982,0.000361,0.0007219,-0.0005773
21.623,12.483,0.0003553,0.0007017,-0.0006003
21.623,12.983,0.0003488,0.0006806,-0.0006239
21.623,13.483,0.0003421,0.0006591,-0.0006471
21.623,13.983,0.0003353,0.0006368,-0.0006694
21.623,14.484,0.0003278,0.0006132,-0.0006924
21.623,14.984,0.0003208,0.0005889,-0.0007154
21.623,15.484,0.0003137,0.0005647,-0.0007377
21.623,15.985,0.0003056,0.0005389,-0.0007601
21.623,16.485,0.0002983,0.0005129,-0.0007821
21.623,16.985,0.00029,0.0004859,-0.0008042
21.623,17.486,0.000281,0.0004578,-0.0008271
21.623,17.986,0.0002731,0.0004303,-0.0008478
21.623,18.486,0.0002638,0.0004008,-0.0008698
21.623,18.987,0.0002546,0.000371,-0.0008919
21.623,19.487,0.000245,0.0003401,-0.0009141
21.623,19.987,0.0002348,0.0003084,-0.0009361
21.623,20.487,0.0002247,0.0002763,-0.0009579
21.623,20.988,0.0002146,0.0002437,-0.0009799
21.623,21.488,0.000204,0.0002101,-0.001001
21.623,21.988,0.0001929,0.0001752,-0.001024
21.623,22.489,0.0001803,0.0001391,-0.001047
21.623,22.989,0.0001688,0.0001038,-0.001069
21.623,23.489,0.0001566,6.613e-05,-0.001092
21.623,23.99,0.0001445,2.815e-05,-0.001115
21.623,24.49,0.0001312,-1.061e-05,-0.001138
21.623,24.99,0.0001169,-5.186e-05,-0.001163
21.623,25.491,0.0001032,-9.318e-05,-0.001187
21.623,25.991,8.895e-05,-0.0001353,-0.001211
21.623,26.491,7.429e-05,-0.0001789,-0.001236
21.623,26.992,5.905e-05,-0.000223,-0.001261
21.623,27.492,4.366e-05,-0.000269,-0.001287
21.623,27.992,2.73e-05,-0.0003156,-0.001314
21.623,28.492,9.934e-06,-0.000364,-0.001341
21.623,28.993,-6.768e-06,-0.0004137,-0.001368
21.623,29.493,-2.556e-05,-0.0004661,-0.001398
21.623,29.993,-4.297e-05,-0.0005177,-0.001426
21.623,30.494,-6.23e-05,-0.0005718,-0.001456
21.623,30.994,-8.15e-05,-0.0006273,-0.001486
21.623,31.494,-0.0001009,-0.0006837,-0.001517
21.623,31.995,-0.0001203,-0.0007426,-0.001548
21.623,32.495,-0.0001408,-0.0008031,-0.001579
21.623,32.995,-0.0001627,-0.0008653,-0.001613
21.623,33.496,-0.0001837,-0.0009283,-0.001645
21.623,33.996,-0.0002079,-0.0009948,-0.001683
21.623,34.496,-0.0002326,-0.001069,-0.001725
21.623,34.998,-0.000264,-0.001151,-0.001782
21.623,35.505,-0.000298,-0.001256,-0.00185
22.12,0.50285,0.0004049,0.0009495,-2.474e-05
22.078,0.99654,0.0004077,0.0009491,-4.899e-05
21.965,1.5588,0.0004159,0.0009494,-7.616e-05
21.992,2.1053,0.0004126,0.0009458,-0.000103
22.227,2.5696,0.000393,0.0009362,-0.0001275
22.264,3.0987,0.0003878,0.0009303,-0.000154
22.067,3.5669,0.0004011,0.0009299,-0.0001755
22.16,4.1623,0.0003913,0.00092,-0.000206
22.242,4.6207,0.0003825,0.0009111,-0.0002295
22.049,5.0691,0.0003945,0.0009086,-0.0002493
22.098,5.648,0.0003873,0.0008969,-0.0002788
22.113,6.1642,0.000382,0.0008865,-0.0003051
22.118,6.6665,0.0003781,0.0008755,-0.0003294
22.12,7.1664,0.0003745,0.000864,-0.000354
22.12,7.6666,0.0003701,0.0008511,-0.0003793
22.12,8.1671,0.0003658,0.000838,-0.000404
22.12,8.6675,0.0003613,0.0008237,-0.0004285
22.12,9.168,0.0003564,0.000809,-0.0004529
22.12,9.6685,0.0003518,0.0007935,-0.0004773
22.12,10.169,0.0003464,0.000777,-0.0005018
22.12,10.669,0.000341,0.0007594,-0.0005262
22.12,11.17,0.0003354,0.0007412,-0.0005503
22.12,11.67,0.00033,0.0007224,-0.0005741
22.12,12.171,0.0003238,0.0007029,-0.0005981
22.12,12.671,0.0003178,0.0006823,-0.0006214
22.12,13.172,0.0003118,0.0006613,-0.0006447
22.12,13.672,0.0003053,0.0006393,-0.0006681
22.12,14.173,0.0002981,0.0006164,-0.0006917
22.12,14.673,0.0002905,0.0005927,-0.0007154
22.12,15.174,0.0002832,0.0005682,-0.0007388
22.12,15.674,0.0002759,0.0005437,-0.000761
22.12,16.175,0.0002682,0.0005181,-0.0007843
22.12,16.675,0.0002601,0.0004913,-0.0008069
22.12,17.176,0.0002528,0.0004643,-0.0008293
22.12,17.676,0.0002442,0.0004364,-0.0008519
22.12,18.177,0.0002345,0.0004078,-0.0008746
22.12,18.677,0.000226,0.0003784,-0.000897
22.12,19.177,0.0002172,0.0003487,-0.0009187
22.12,19.678,0.0002074,0.0003176,-0.0009414
22.12,20.178,0.0001967,0.0002852,-0.0009647
22.12,20.679,0.0001863,0.0002524,-0.0009875
22.12,21.179,0.0001755,0.0002199,-0.00101
22.12,21.68,0.0001643,0.0001854,-0.001033
22.12,22.18,0.0001532,0.0001504,-0.001056
22.12,22.681,0.0001419,0.0001146,-0.001078
22.12,23.181,0.0001296,7.791e-05,-0.001102
22.12,23.682,0.000117,3.962e-05,-0.001126
22.12,24.182,0.0001035,3.929e-07,-0.001151
22.12,24.683,9.079e-05,-3.799e-05,-0.001174
22.12,25.183,7.634e-05,-7.931e-05,-0.001199
22.12,25.684,6.203e-05,-0.0001215,-0.001225
22.12,26.184,4.764e-05,-0.0001649,-0.001251
22.12,26.685,3.292e-05,-0.0002079,-0.001275
22.12,27.185,1.72e-05,-0.0002539,-0.001302
22.12,27.686,6.643e-07,-0.0003022,-0.001331
22.12,28.186,-1.585e-05,-0.0003476,-0.001358
22.12,28.686,-3.348e-05,-0.0003975,-0.001387
22.12,29.187,-5.085e-05,-0.0004479,-0.001415
22.12,29.687,-6.973e-05,-0.0005012,-0.001446
22.12,30.188,-8.776e-05,-0.000554,-0.001476
22.12,30.688,-0.000107,-0.0006079,-0.001506
22.12,31.189,-0.0001268,-0.0006654,-0.001537
22.12,31.689,-0.000147,-0.0007227,-0.001569
22.12,32.19,-0.0001675,-0.0007823,-0.001602
22.12,32.69,-0.000188,-0.0008428,-0.001634
22.12,33.191,-0.0002097,-0.0009055,-0.001668
22.12,33.691,-0.0002326,-0.0009722,-0.001706
22.12,34.192,-0.0002574,-0.001044,-0.001747
22.12,34.694,-0.0002851,-0.001124,-0.001798
22.12,35.199,-0.0003221,-0.001235,-0.001886
22.617,0.49844,0.0003663,0.0009371,-2.495e-05
22.565,0.98655,0.0003699,0.0009372,-4.947e-05
22.433,1.4007,0.0003797,0.0009388,-6.995e-05
22.489,1.9356,0.0003739,0.0009342,-9.718e-05
22.724,2.3922,0.0003546,0.0009252,-0.0001216
22.731,2.9268,0.0003528,0.0009202,-0.0001488
22.534,3.3938,0.0003658,0.0009202,-0.0001711
22.594,3.8465,0.0003594,0.0009131,-0.0001946
22.696,4.4384,0.0003487,0.0009024,-0.0002253
22.52,4.9011,0.0003595,0.0008997,-0.0002468
22.576,5.3465,0.0003532,0.0008906,-0.0002695
22.6,5.865,0.0003478,0.0008802,-0.0002966
22.599,6.361,0.0003446,0.0008703,-0.0003214
22.612,6.8504,0.00034,0.0008591,-0.0003459
22.616,7.3485,0.0003357,0.0008469,-0.0003714
22.617,7.8486,0.0003318,0.000834,-0.0003966
22.617,8.3492,0.0003276,0.0008205,-0.0004218
22.617,8.8497,0.000323,0.0008063,-0.0004466
